   0.0000000000000000        1.0000000000000000        0.0000000000000000     
   5.0000000000000003E-002   1.0000000000000000       -5.0000000000000003E-002
  0.10000000000000001       0.99750000000000005       -9.9875000000000005E-002
  0.15000000000000002       0.99250625000000003      -0.14950031250000001     
  0.20000000000000001       0.98503123437500006      -0.19875187421875001     
  0.25000000000000000       0.97509364066406257      -0.24750655625195314     
  0.29999999999999999       0.96271831285146492      -0.29564247189452642     
  0.34999999999999998       0.94793618925673861      -0.34303928135736333     
  0.39999999999999997       0.93078422518887050      -0.38957849261680688     
  0.44999999999999996       0.91130530055803016      -0.43514375764470836     
  0.49999999999999994       0.88954811267579470      -0.47962116327849813     
  0.54999999999999993       0.86556705451186977      -0.52289951600409168     
  0.59999999999999998       0.83942207871166519      -0.56487061993967491     
  0.65000000000000002       0.81117854771468145      -0.60542954732540899     
  0.70000000000000007       0.78090707034841100      -0.64447490084282955     
  0.75000000000000011       0.74868332530626958      -0.68190906710814303     
  0.80000000000000016       0.71458787195086237      -0.71763846070568615     
  0.85000000000000020       0.67870594891557812      -0.75157375815146510     
  0.90000000000000024       0.64112726100800488      -0.78363012120186537     
  0.95000000000000029       0.60194575494791158      -0.81372740894926099     
   1.0000000000000002       0.56125938450044854      -0.84179037817428337     
   1.0500000000000003       0.51916986559173439      -0.86774887145387014     
   1.1000000000000003       0.47578242201904086      -0.89153799255482213     
   1.1500000000000004       0.43120552239129972      -0.91309826867438715     
   1.2000000000000004       0.38555060895758037      -0.93237579912226620     
   1.2500000000000004       0.33893181900146707      -0.94932239007233954     
   1.3000000000000005       0.29146569949785006      -0.96389567504723206     
   1.3500000000000005       0.24327091574548845      -0.97605922083450647     
   1.4000000000000006       0.19446795470376313      -0.98578261856969462     
   1.4500000000000006       0.14517882377527841      -0.99304155975845854     
   1.5000000000000007        9.5526745787355483E-002 -0.99781789704782631     
   1.5500000000000007        4.5635850934964167E-002  -1.0000996895945746     
   1.6000000000000008       -4.3691335447645641E-003 -0.99988123291733644     
   1.6500000000000008       -5.4363195190631389E-002 -0.99716307315780484     
   1.7000000000000008      -0.10422134884852163      -0.99195200571537878     
   1.7500000000000009      -0.15381894913429056      -0.98426105825866428     
   1.8000000000000009      -0.20303200204722377      -0.97410945815630312     
   1.8500000000000010      -0.25173747495503895      -0.96152258440855121     
   1.9000000000000010      -0.29981360417546654      -0.94653190419977784     
   1.9500000000000011      -0.34714019938545543      -0.92917489423050503     
   2.0000000000000009      -0.39359894409698071      -0.90949494702565603     
   2.0500000000000007      -0.43907369144826353      -0.88754126245324283     
   2.1000000000000005      -0.48345075457092568      -0.86336872472469650     
   2.1500000000000004      -0.52661919080716046      -0.83703776518433848     
   2.2000000000000002      -0.56847107906637739      -0.80861421123101962     
   2.2500000000000000      -0.60890178962792840      -0.77816912174962316     
   2.2999999999999998      -0.64781024571540957      -0.74577860946385266     
   2.3499999999999996      -0.68509917618860217      -0.71152365065442258     
   2.3999999999999995      -0.72067535872132327      -0.67548988271835642     
   2.4499999999999993      -0.75444985285724109      -0.63776739007549432     
   2.4999999999999991      -0.78633822236101580      -0.59845047895744352     
   2.5499999999999989      -0.81626074630888801      -0.55763744164199913     
   2.5999999999999988      -0.84414261839098792      -0.51543031072244971     
   2.6499999999999986      -0.86991413392711037      -0.47193460402609422     
   2.6999999999999984      -0.89351086412841507      -0.42725906081967346     
   2.7499999999999982      -0.91487381716939875      -0.38151536996120350     
   2.7999999999999980      -0.93394958566745889      -0.33481789067783052     
   2.8499999999999979      -0.95069048020135039      -0.28728336666776300     
   2.8999999999999977      -0.96505464853473855      -0.23903063424102605     
   2.9499999999999975      -0.97700618024678987      -0.19018032522868655     
   2.9999999999999973      -0.98651519650822417      -0.14085456540327534     
   3.0499999999999972      -0.99355792477838789       -9.1176669164355947E-002
   3.0999999999999970      -0.99811675823660573       -4.1270831252525661E-002
   3.1499999999999968       -1.0001802997992320        8.7381837374359422E-003
   3.1999999999999966      -0.99974339061236017        5.8725353268053955E-002
   3.2499999999999964      -0.99680712294895746       0.10856570941550184     
   3.2999999999999963      -0.99137883747818234       0.15813465128941095     
   3.3499999999999961      -0.98347210491371184       0.20730825653509655     
   3.3999999999999959      -0.97310669208695699       0.25596359113944439     
   3.4499999999999957      -0.96030851252998473       0.30397901676594363     
   3.4999999999999956      -0.94510956169168758       0.35123449485052805     
   3.5499999999999954      -0.92754783694916121       0.39761188669798608     
   3.5999999999999952      -0.90766724261426190       0.44299524882869917     
   3.6499999999999950      -0.88551748017282694       0.48727112283734053     
   3.6999999999999948      -0.86115392403095992       0.53032881903888851     
   3.7499999999999947      -0.83463748307901553       0.57206069319283925     
   3.7999999999999945      -0.80603444841937355       0.61236241561380789     
   3.8499999999999943      -0.77541632763868318       0.65113323199574202     
   3.8999999999999941      -0.74285966603889608       0.68827621529768679     
   3.9499999999999940      -0.70844585527401172       0.72369850806138736     
   3.9999999999999938      -0.67226092987094233       0.75731155455493449     
   4.0499999999999936      -0.63439535214319565       0.78903132216209426     
   4.0999999999999934      -0.59494378603509090       0.81877851146384883     
   4.1499999999999932      -0.55400486046189845       0.84647875448694376     
   4.1999999999999931      -0.51168092273755128       0.87206280062382135     
   4.2499999999999929      -0.46807778270636019       0.89546668975913934     
   4.2999999999999927      -0.42330444821840324       0.91663191217005946     
   4.3499999999999925      -0.37747285260990027       0.93550555480055442     
   4.3999999999999924      -0.33069757486987256       0.95204043354404799     
   4.4499999999999922      -0.28309555319267016       0.96619521120368146     
   4.4999999999999920      -0.23478579263248608       0.97793450083530575     
