  0.10000000000000001        1.2214000000000000        2.4428000000000001     
  0.20000000000000001        1.4918179600000001        2.9836359200000002     
  0.30000000000000004        1.8221064563440001        3.6442129126880003     
  0.40000000000000002        2.2255208257785619        4.4510416515571238     
  0.50000000000000000        2.7182511366059354        5.4365022732118709     
  0.59999999999999998        3.3200719382504897        6.6401438765009795     
  0.69999999999999996        4.0551358653791478        8.1102717307582957     
  0.79999999999999993        4.9529429459740912        9.9058858919481825     
  0.89999999999999991        6.0495245142127549        12.099049028425510     
  0.99999999999999989        7.3888892416594585        14.777778483318917     
